election,election_date,precinct_code,precinct_description,political_party,voter_count
2016 GENERAL PRIMARY,4/26/2016,1206,PHILA WD 12 DIV 06,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1206,PHILA WD 12 DIV 06,DEMOCRATIC,175
2016 GENERAL PRIMARY,4/26/2016,1206,PHILA WD 12 DIV 06,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,1206,PHILA WD 12 DIV 06,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1207,PHILA WD 12 DIV 07,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1207,PHILA WD 12 DIV 07,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1207,PHILA WD 12 DIV 07,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1207,PHILA WD 12 DIV 07,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1207,PHILA WD 12 DIV 07,DEMOCRATIC,255
2016 GENERAL PRIMARY,4/26/2016,1207,PHILA WD 12 DIV 07,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1208,PHILA WD 12 DIV 08,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,1208,PHILA WD 12 DIV 08,DEMOCRATIC,277
2016 GENERAL PRIMARY,4/26/2016,1208,PHILA WD 12 DIV 08,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1208,PHILA WD 12 DIV 08,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,1208,PHILA WD 12 DIV 08,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1209,PHILA WD 12 DIV 09,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1209,PHILA WD 12 DIV 09,UNDECIDED,1
2016 GENERAL PRIMARY,4/26/2016,1209,PHILA WD 12 DIV 09,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1209,PHILA WD 12 DIV 09,DEMOCRATIC,239
2016 GENERAL PRIMARY,4/26/2016,1209,PHILA WD 12 DIV 09,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1210,PHILA WD 12 DIV 10,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1210,PHILA WD 12 DIV 10,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1210,PHILA WD 12 DIV 10,PATRIOT,1
2016 GENERAL PRIMARY,4/26/2016,1210,PHILA WD 12 DIV 10,DEMOCRATIC,233
2016 GENERAL PRIMARY,4/26/2016,1210,PHILA WD 12 DIV 10,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1210,PHILA WD 12 DIV 10,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,DEMOCRATIC,273
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1211,PHILA WD 12 DIV 11,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,1212,PHILA WD 12 DIV 12,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,1212,PHILA WD 12 DIV 12,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1212,PHILA WD 12 DIV 12,DEMOCRATIC,222
2016 GENERAL PRIMARY,4/26/2016,1212,PHILA WD 12 DIV 12,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1213,PHILA WD 12 DIV 13,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,1213,PHILA WD 12 DIV 13,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1213,PHILA WD 12 DIV 13,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1213,PHILA WD 12 DIV 13,DEMOCRATIC,209
2016 GENERAL PRIMARY,4/26/2016,1214,PHILA WD 12 DIV 14,DEMOCRATIC,229
2016 GENERAL PRIMARY,4/26/2016,1214,PHILA WD 12 DIV 14,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1214,PHILA WD 12 DIV 14,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1214,PHILA WD 12 DIV 14,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1214,PHILA WD 12 DIV 14,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1214,PHILA WD 12 DIV 14,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1215,PHILA WD 12 DIV 15,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1215,PHILA WD 12 DIV 15,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,1215,PHILA WD 12 DIV 15,REPUBLICAN,13
2016 GENERAL PRIMARY,4/26/2016,1215,PHILA WD 12 DIV 15,DEMOCRATIC,303
2016 GENERAL PRIMARY,4/26/2016,1215,PHILA WD 12 DIV 15,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1215,PHILA WD 12 DIV 15,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1216,PHILA WD 12 DIV 16,REPUBLICAN,12
2016 GENERAL PRIMARY,4/26/2016,1216,PHILA WD 12 DIV 16,DEMOCRATIC,327
2016 GENERAL PRIMARY,4/26/2016,1216,PHILA WD 12 DIV 16,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,1216,PHILA WD 12 DIV 16,CONSERVATIVE,1
2016 GENERAL PRIMARY,4/26/2016,1217,PHILA WD 12 DIV 17,DEMOCRATIC,282
2016 GENERAL PRIMARY,4/26/2016,1217,PHILA WD 12 DIV 17,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1217,PHILA WD 12 DIV 17,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,1217,PHILA WD 12 DIV 17,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,1217,PHILA WD 12 DIV 17,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,DEMOCRATIC,214
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,SOCIALIST,1
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,INDEPENDENT,3
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1218,PHILA WD 12 DIV 18,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1219,PHILA WD 12 DIV 19,DEMOCRATIC,159
2016 GENERAL PRIMARY,4/26/2016,1219,PHILA WD 12 DIV 19,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1219,PHILA WD 12 DIV 19,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1219,PHILA WD 12 DIV 19,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1220,PHILA WD 12 DIV 20,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1220,PHILA WD 12 DIV 20,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,1220,PHILA WD 12 DIV 20,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1220,PHILA WD 12 DIV 20,DEMOCRATIC,218
2016 GENERAL PRIMARY,4/26/2016,1220,PHILA WD 12 DIV 20,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1221,PHILA WD 12 DIV 21,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1221,PHILA WD 12 DIV 21,DEMOCRATIC,189
2016 GENERAL PRIMARY,4/26/2016,1221,PHILA WD 12 DIV 21,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1221,PHILA WD 12 DIV 21,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,1222,PHILA WD 12 DIV 22,DEMOCRATIC,284
2016 GENERAL PRIMARY,4/26/2016,1222,PHILA WD 12 DIV 22,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1222,PHILA WD 12 DIV 22,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,1222,PHILA WD 12 DIV 22,REPUBLICAN,11
2016 GENERAL PRIMARY,4/26/2016,1223,PHILA WD 12 DIV 23,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1223,PHILA WD 12 DIV 23,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,1223,PHILA WD 12 DIV 23,DEMOCRATIC,329
2016 GENERAL PRIMARY,4/26/2016,1223,PHILA WD 12 DIV 23,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1223,PHILA WD 12 DIV 23,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,1223,PHILA WD 12 DIV 23,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,1224,PHILA WD 12 DIV 24,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1224,PHILA WD 12 DIV 24,DEMOCRATIC,167
2016 GENERAL PRIMARY,4/26/2016,1224,PHILA WD 12 DIV 24,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,1301,PHILA WD 13 DIV 01,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1301,PHILA WD 13 DIV 01,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,1301,PHILA WD 13 DIV 01,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1301,PHILA WD 13 DIV 01,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1301,PHILA WD 13 DIV 01,DEMOCRATIC,248
2016 GENERAL PRIMARY,4/26/2016,1302,PHILA WD 13 DIV 02,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,1302,PHILA WD 13 DIV 02,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1302,PHILA WD 13 DIV 02,DEMOCRATIC,205
2016 GENERAL PRIMARY,4/26/2016,1303,PHILA WD 13 DIV 03,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1303,PHILA WD 13 DIV 03,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1303,PHILA WD 13 DIV 03,DEMOCRATIC,210
2016 GENERAL PRIMARY,4/26/2016,1303,PHILA WD 13 DIV 03,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,1303,PHILA WD 13 DIV 03,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1303,PHILA WD 13 DIV 03,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1304,PHILA WD 13 DIV 04,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1304,PHILA WD 13 DIV 04,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1304,PHILA WD 13 DIV 04,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1304,PHILA WD 13 DIV 04,REPUBLICAN,7
2016 GENERAL PRIMARY,4/26/2016,1304,PHILA WD 13 DIV 04,DEMOCRATIC,302
2016 GENERAL PRIMARY,4/26/2016,1305,PHILA WD 13 DIV 05,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1305,PHILA WD 13 DIV 05,REPUBLICAN,12
2016 GENERAL PRIMARY,4/26/2016,1305,PHILA WD 13 DIV 05,DEMOCRATIC,253
2016 GENERAL PRIMARY,4/26/2016,1305,PHILA WD 13 DIV 05,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,1305,PHILA WD 13 DIV 05,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1306,PHILA WD 13 DIV 06,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1306,PHILA WD 13 DIV 06,DEMOCRATIC,252
2016 GENERAL PRIMARY,4/26/2016,1306,PHILA WD 13 DIV 06,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,1307,PHILA WD 13 DIV 07,DEMOCRATIC,190
2016 GENERAL PRIMARY,4/26/2016,1307,PHILA WD 13 DIV 07,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1307,PHILA WD 13 DIV 07,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,1307,PHILA WD 13 DIV 07,CONSTITUTIONAL,1
2016 GENERAL PRIMARY,4/26/2016,1307,PHILA WD 13 DIV 07,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1307,PHILA WD 13 DIV 07,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1308,PHILA WD 13 DIV 08,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,1308,PHILA WD 13 DIV 08,DEMOCRATIC,182
2016 GENERAL PRIMARY,4/26/2016,1308,PHILA WD 13 DIV 08,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1309,PHILA WD 13 DIV 09,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1309,PHILA WD 13 DIV 09,DEMOCRATIC,202
2016 GENERAL PRIMARY,4/26/2016,1309,PHILA WD 13 DIV 09,NO AFFILIATION,1
2016 GENERAL PRIMARY,4/26/2016,1310,PHILA WD 13 DIV 10,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,1310,PHILA WD 13 DIV 10,DEMOCRATIC,189
2016 GENERAL PRIMARY,4/26/2016,1310,PHILA WD 13 DIV 10,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1310,PHILA WD 13 DIV 10,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1311,PHILA WD 13 DIV 11,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,1311,PHILA WD 13 DIV 11,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1311,PHILA WD 13 DIV 11,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1311,PHILA WD 13 DIV 11,DEMOCRATIC,172
2016 GENERAL PRIMARY,4/26/2016,1311,PHILA WD 13 DIV 11,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1311,PHILA WD 13 DIV 11,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1312,PHILA WD 13 DIV 12,PA FOR PEROT,1
2016 GENERAL PRIMARY,4/26/2016,1312,PHILA WD 13 DIV 12,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,1312,PHILA WD 13 DIV 12,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1312,PHILA WD 13 DIV 12,DEMOCRATIC,196
2016 GENERAL PRIMARY,4/26/2016,1312,PHILA WD 13 DIV 12,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1313,PHILA WD 13 DIV 13,DEMOCRATIC,210
2016 GENERAL PRIMARY,4/26/2016,1313,PHILA WD 13 DIV 13,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1313,PHILA WD 13 DIV 13,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1314,PHILA WD 13 DIV 14,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1314,PHILA WD 13 DIV 14,DEMOCRATIC,253
2016 GENERAL PRIMARY,4/26/2016,1314,PHILA WD 13 DIV 14,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,1314,PHILA WD 13 DIV 14,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1315,PHILA WD 13 DIV 15,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1315,PHILA WD 13 DIV 15,DEMOCRATIC,202
2016 GENERAL PRIMARY,4/26/2016,1315,PHILA WD 13 DIV 15,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,1315,PHILA WD 13 DIV 15,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1316,PHILA WD 13 DIV 16,DEMOCRATIC,215
2016 GENERAL PRIMARY,4/26/2016,1316,PHILA WD 13 DIV 16,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1316,PHILA WD 13 DIV 16,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1316,PHILA WD 13 DIV 16,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,1317,PHILA WD 13 DIV 17,DEMOCRATIC,237
2016 GENERAL PRIMARY,4/26/2016,1317,PHILA WD 13 DIV 17,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1317,PHILA WD 13 DIV 17,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1317,PHILA WD 13 DIV 17,UNKNOWN,2
2016 GENERAL PRIMARY,4/26/2016,1318,PHILA WD 13 DIV 18,DEMOCRATIC,299
2016 GENERAL PRIMARY,4/26/2016,1318,PHILA WD 13 DIV 18,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1318,PHILA WD 13 DIV 18,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1318,PHILA WD 13 DIV 18,REPUBLICAN,11
2016 GENERAL PRIMARY,4/26/2016,1318,PHILA WD 13 DIV 18,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,1318,PHILA WD 13 DIV 18,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1319,PHILA WD 13 DIV 19,DEMOCRATIC,256
2016 GENERAL PRIMARY,4/26/2016,1319,PHILA WD 13 DIV 19,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1319,PHILA WD 13 DIV 19,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,1319,PHILA WD 13 DIV 19,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1319,PHILA WD 13 DIV 19,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1319,PHILA WD 13 DIV 19,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,1320,PHILA WD 13 DIV 20,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,1320,PHILA WD 13 DIV 20,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,1320,PHILA WD 13 DIV 20,DEMOCRATIC,238
2016 GENERAL PRIMARY,4/26/2016,1321,PHILA WD 13 DIV 21,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1321,PHILA WD 13 DIV 21,DEMOCRATIC,153
2016 GENERAL PRIMARY,4/26/2016,1321,PHILA WD 13 DIV 21,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,1321,PHILA WD 13 DIV 21,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1321,PHILA WD 13 DIV 21,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,DEMOCRATIC,287
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1322,PHILA WD 13 DIV 22,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,1323,PHILA WD 13 DIV 23,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,1323,PHILA WD 13 DIV 23,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1323,PHILA WD 13 DIV 23,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1323,PHILA WD 13 DIV 23,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,1323,PHILA WD 13 DIV 23,DEMOCRATIC,168
2016 GENERAL PRIMARY,4/26/2016,1324,PHILA WD 13 DIV 24,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1324,PHILA WD 13 DIV 24,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1324,PHILA WD 13 DIV 24,DEMOCRATIC,124
2016 GENERAL PRIMARY,4/26/2016,1324,PHILA WD 13 DIV 24,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,1324,PHILA WD 13 DIV 24,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1325,PHILA WD 13 DIV 25,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1325,PHILA WD 13 DIV 25,DEMOCRATIC,159
2016 GENERAL PRIMARY,4/26/2016,1325,PHILA WD 13 DIV 25,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1401,PHILA WD 14 DIV 01,NO AFFILIATION,15
2016 GENERAL PRIMARY,4/26/2016,1401,PHILA WD 14 DIV 01,REPUBLICAN,19
2016 GENERAL PRIMARY,4/26/2016,1401,PHILA WD 14 DIV 01,DEMOCRATIC,329
2016 GENERAL PRIMARY,4/26/2016,1401,PHILA WD 14 DIV 01,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,1402,PHILA WD 14 DIV 02,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,1402,PHILA WD 14 DIV 02,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,1402,PHILA WD 14 DIV 02,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,1402,PHILA WD 14 DIV 02,DEMOCRATIC,267
2016 GENERAL PRIMARY,4/26/2016,1403,PHILA WD 14 DIV 03,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1403,PHILA WD 14 DIV 03,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,1403,PHILA WD 14 DIV 03,DEMOCRATIC,226
2016 GENERAL PRIMARY,4/26/2016,1403,PHILA WD 14 DIV 03,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1403,PHILA WD 14 DIV 03,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,1403,PHILA WD 14 DIV 03,LIBERAL,1
2016 GENERAL PRIMARY,4/26/2016,1404,PHILA WD 14 DIV 04,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,1404,PHILA WD 14 DIV 04,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,1404,PHILA WD 14 DIV 04,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,1404,PHILA WD 14 DIV 04,DEMOCRATIC,318
2016 GENERAL PRIMARY,4/26/2016,1405,PHILA WD 14 DIV 05,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1405,PHILA WD 14 DIV 05,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,1405,PHILA WD 14 DIV 05,DEMOCRATIC,146
2016 GENERAL PRIMARY,4/26/2016,1405,PHILA WD 14 DIV 05,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1406,PHILA WD 14 DIV 06,DEMOCRATIC,191
2016 GENERAL PRIMARY,4/26/2016,1406,PHILA WD 14 DIV 06,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,1406,PHILA WD 14 DIV 06,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,1407,PHILA WD 14 DIV 07,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1407,PHILA WD 14 DIV 07,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1407,PHILA WD 14 DIV 07,DEMOCRATIC,141
2016 GENERAL PRIMARY,4/26/2016,1408,PHILA WD 14 DIV 08,DEMOCRATIC,40
2016 GENERAL PRIMARY,4/26/2016,1408,PHILA WD 14 DIV 08,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,1408,PHILA WD 14 DIV 08,NO AFFILIATION,1
2016 GENERAL PRIMARY,4/26/2016,1409,PHILA WD 14 DIV 09,REPUBLICAN,13
2016 GENERAL PRIMARY,4/26/2016,1409,PHILA WD 14 DIV 09,DEMOCRATIC,176
2016 GENERAL PRIMARY,4/26/2016,1409,PHILA WD 14 DIV 09,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,1409,PHILA WD 14 DIV 09,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,1410,PHILA WD 14 DIV 10,NO AFFILIATION,12
2016 GENERAL PRIMARY,4/26/2016,1410,PHILA WD 14 DIV 10,DEMOCRATIC,267
2016 GENERAL PRIMARY,4/26/2016,1410,PHILA WD 14 DIV 10,REPUBLICAN,15
2016 GENERAL PRIMARY,4/26/2016,1411,PHILA WD 14 DIV 11,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,1411,PHILA WD 14 DIV 11,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,1411,PHILA WD 14 DIV 11,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,1411,PHILA WD 14 DIV 11,DEMOCRATIC,206
2016 GENERAL PRIMARY,4/26/2016,1501,PHILA WD 15 DIV 01,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,1501,PHILA WD 15 DIV 01,NON-PARTISAN,2
2016 GENERAL PRIMARY,4/26/2016,1501,PHILA WD 15 DIV 01,DEMOCRATIC,368
2016 GENERAL PRIMARY,4/26/2016,1501,PHILA WD 15 DIV 01,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,1501,PHILA WD 15 DIV 01,REPUBLICAN,52
2016 GENERAL PRIMARY,4/26/2016,1502,PHILA WD 15 DIV 02,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,1502,PHILA WD 15 DIV 02,REPUBLICAN,38
2016 GENERAL PRIMARY,4/26/2016,1502,PHILA WD 15 DIV 02,DEMOCRATIC,357
2016 GENERAL PRIMARY,4/26/2016,1502,PHILA WD 15 DIV 02,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,1502,PHILA WD 15 DIV 02,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,1503,PHILA WD 15 DIV 03,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,1503,PHILA WD 15 DIV 03,REPUBLICAN,43
2016 GENERAL PRIMARY,4/26/2016,1503,PHILA WD 15 DIV 03,UNAFFILIATED,1
2016 GENERAL PRIMARY,4/26/2016,1503,PHILA WD 15 DIV 03,NO AFFILIATION,21
2016 GENERAL PRIMARY,4/26/2016,1503,PHILA WD 15 DIV 03,DEMOCRATIC,332
2016 GENERAL PRIMARY,4/26/2016,1503,PHILA WD 15 DIV 03,NON-PARTISAN,2
2016 GENERAL PRIMARY,4/26/2016,1504,PHILA WD 15 DIV 04,REPUBLICAN,46
2016 GENERAL PRIMARY,4/26/2016,1504,PHILA WD 15 DIV 04,NONE,1
2016 GENERAL PRIMARY,4/26/2016,1504,PHILA WD 15 DIV 04,DEMOCRATIC,211
2016 GENERAL PRIMARY,4/26/2016,1504,PHILA WD 15 DIV 04,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,1504,PHILA WD 15 DIV 04,NO AFFILIATION,16
2016 GENERAL PRIMARY,4/26/2016,1505,PHILA WD 15 DIV 05,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,1505,PHILA WD 15 DIV 05,DEMOCRATIC,274
2016 GENERAL PRIMARY,4/26/2016,1505,PHILA WD 15 DIV 05,INDEPENDENT,1
