voter_count,precinct_code,political_party,precinct_description,election_date,election
1,3315,INDEPENDENT,PHILA WD 33 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
58,3316,DEMOCRATIC,PHILA WD 33 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3316,REPUBLICAN,PHILA WD 33 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3317,NO AFFILIATION,PHILA WD 33 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3317,REPUBLICAN,PHILA WD 33 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
35,3317,DEMOCRATIC,PHILA WD 33 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3318,NO AFFILIATION,PHILA WD 33 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
36,3318,DEMOCRATIC,PHILA WD 33 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3318,REPUBLICAN,PHILA WD 33 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
64,3319,DEMOCRATIC,PHILA WD 33 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3319,OTHER,PHILA WD 33 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3319,REPUBLICAN,PHILA WD 33 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3320,NO AFFILIATION,PHILA WD 33 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3320,REPUBLICAN,PHILA WD 33 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
50,3320,DEMOCRATIC,PHILA WD 33 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
46,3321,DEMOCRATIC,PHILA WD 33 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3321,REPUBLICAN,PHILA WD 33 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3321,NO AFFILIATION,PHILA WD 33 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3322,NO AFFILIATION,PHILA WD 33 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3322,NO PARTY,PHILA WD 33 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3322,REPUBLICAN,PHILA WD 33 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
77,3322,DEMOCRATIC,PHILA WD 33 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
65,3323,DEMOCRATIC,PHILA WD 33 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3323,REPUBLICAN,PHILA WD 33 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3323,NO AFFILIATION,PHILA WD 33 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
52,3324,DEMOCRATIC,PHILA WD 33 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3324,REPUBLICAN,PHILA WD 33 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3324,NO AFFILIATION,PHILA WD 33 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3401,NO AFFILIATION,PHILA WD 34 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3401,REPUBLICAN,PHILA WD 34 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
136,3401,DEMOCRATIC,PHILA WD 34 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3402,NO PARTY,PHILA WD 34 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3402,REPUBLICAN,PHILA WD 34 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
198,3402,DEMOCRATIC,PHILA WD 34 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3402,NO AFFILIATION,PHILA WD 34 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
139,3403,DEMOCRATIC,PHILA WD 34 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3403,REPUBLICAN,PHILA WD 34 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3403,NO AFFILIATION,PHILA WD 34 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3404,INDEPENDENT,PHILA WD 34 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
128,3404,DEMOCRATIC,PHILA WD 34 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3404,REPUBLICAN,PHILA WD 34 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3404,LIBERTARIAN,PHILA WD 34 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3404,NO AFFILIATION,PHILA WD 34 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
138,3405,DEMOCRATIC,PHILA WD 34 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3405,NO AFFILIATION,PHILA WD 34 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3406,REPUBLICAN,PHILA WD 34 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
192,3406,DEMOCRATIC,PHILA WD 34 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3406,NO AFFILIATION,PHILA WD 34 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3407,INDEPENDENT,PHILA WD 34 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
198,3407,DEMOCRATIC,PHILA WD 34 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3407,REPUBLICAN,PHILA WD 34 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3407,NO AFFILIATION,PHILA WD 34 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3408,NO PARTY,PHILA WD 34 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3408,REPUBLICAN,PHILA WD 34 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
236,3408,DEMOCRATIC,PHILA WD 34 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3408,INDEPENDENT,PHILA WD 34 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3408,NO AFFILIATION,PHILA WD 34 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3409,REPUBLICAN,PHILA WD 34 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
150,3409,DEMOCRATIC,PHILA WD 34 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3409,COMMUNIST,PHILA WD 34 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3409,NO AFFILIATION,PHILA WD 34 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3410,NO AFFILIATION,PHILA WD 34 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
198,3410,DEMOCRATIC,PHILA WD 34 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3410,INDEPENDENT,PHILA WD 34 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
209,3411,DEMOCRATIC,PHILA WD 34 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3411,REPUBLICAN,PHILA WD 34 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3411,NO AFFILIATION,PHILA WD 34 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3412,NO PARTY,PHILA WD 34 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3412,INDEPENDENT,PHILA WD 34 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,3412,REPUBLICAN,PHILA WD 34 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
289,3412,DEMOCRATIC,PHILA WD 34 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3412,GREEN,PHILA WD 34 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
9,3412,NO AFFILIATION,PHILA WD 34 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3413,AMERICAN,PHILA WD 34 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3413,INDEPENDENT,PHILA WD 34 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3413,REPUBLICAN,PHILA WD 34 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
219,3413,DEMOCRATIC,PHILA WD 34 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3413,NO AFFILIATION,PHILA WD 34 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3414,INDEPENDENT,PHILA WD 34 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3414,REPUBLICAN,PHILA WD 34 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
268,3414,DEMOCRATIC,PHILA WD 34 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3414,NO AFFILIATION,PHILA WD 34 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3415,REPUBLICAN,PHILA WD 34 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
227,3415,DEMOCRATIC,PHILA WD 34 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3415,NO AFFILIATION,PHILA WD 34 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3416,REPUBLICAN,PHILA WD 34 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
104,3416,DEMOCRATIC,PHILA WD 34 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3416,NO AFFILIATION,PHILA WD 34 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3417,REPUBLICAN,PHILA WD 34 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
164,3417,DEMOCRATIC,PHILA WD 34 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3417,NO AFFILIATION,PHILA WD 34 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3418,REPUBLICAN,PHILA WD 34 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3418,NO PARTY,PHILA WD 34 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3418,NO AFFILIATION,PHILA WD 34 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
198,3418,DEMOCRATIC,PHILA WD 34 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3419,REPUBLICAN,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3419,GREEN,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3419,NON-PARTISAN,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3419,NO AFFILIATION,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3419,INDEPENDENT,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3419,NO PARTY,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
279,3419,DEMOCRATIC,PHILA WD 34 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3420,INDEPENDENT,PHILA WD 34 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3420,NO PARTY,PHILA WD 34 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3420,REPUBLICAN,PHILA WD 34 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3420,LIBERTARIAN,PHILA WD 34 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
203,3420,DEMOCRATIC,PHILA WD 34 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3420,NO AFFILIATION,PHILA WD 34 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3421,INDEPENDENT,PHILA WD 34 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
9,3421,REPUBLICAN,PHILA WD 34 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
234,3421,DEMOCRATIC,PHILA WD 34 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3421,NO AFFILIATION,PHILA WD 34 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3421,GREEN,PHILA WD 34 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
184,3422,DEMOCRATIC,PHILA WD 34 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3422,NO AFFILIATION,PHILA WD 34 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3422,INDEPENDENT,PHILA WD 34 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3422,REPUBLICAN,PHILA WD 34 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
245,3423,DEMOCRATIC,PHILA WD 34 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3423,NO AFFILIATION,PHILA WD 34 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
19,3423,REPUBLICAN,PHILA WD 34 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3424,INDEPENDENT,PHILA WD 34 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3424,OTHER,PHILA WD 34 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
266,3424,DEMOCRATIC,PHILA WD 34 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3424,NO AFFILIATION,PHILA WD 34 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3424,REPUBLICAN,PHILA WD 34 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3425,CONSTITUTIONAL,PHILA WD 34 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3425,INDEPENDENT,PHILA WD 34 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
12,3425,REPUBLICAN,PHILA WD 34 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
152,3425,DEMOCRATIC,PHILA WD 34 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3425,NO AFFILIATION,PHILA WD 34 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3426,REPUBLICAN,PHILA WD 34 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3426,GREEN,PHILA WD 34 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3426,NO AFFILIATION,PHILA WD 34 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
104,3426,DEMOCRATIC,PHILA WD 34 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3427,REPUBLICAN,PHILA WD 34 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
191,3427,DEMOCRATIC,PHILA WD 34 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3427,NO AFFILIATION,PHILA WD 34 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3427,PATRIOT,PHILA WD 34 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3428,REPUBLICAN,PHILA WD 34 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
190,3428,DEMOCRATIC,PHILA WD 34 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3428,NO AFFILIATION,PHILA WD 34 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3429,INDEPENDENT REPUBLICAN,PHILA WD 34 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3429,NO AFFILIATION,PHILA WD 34 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
199,3429,DEMOCRATIC,PHILA WD 34 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3429,REPUBLICAN,PHILA WD 34 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3430,REPUBLICAN,PHILA WD 34 DIV 30,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,3430,NO AFFILIATION,PHILA WD 34 DIV 30,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
229,3430,DEMOCRATIC,PHILA WD 34 DIV 30,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3431,NONE,PHILA WD 34 DIV 31,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3431,OTHER,PHILA WD 34 DIV 31,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
246,3431,DEMOCRATIC,PHILA WD 34 DIV 31,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3431,NO AFFILIATION,PHILA WD 34 DIV 31,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,3431,REPUBLICAN,PHILA WD 34 DIV 31,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3432,INDEPENDENT,PHILA WD 34 DIV 32,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3432,REPUBLICAN,PHILA WD 34 DIV 32,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
140,3432,DEMOCRATIC,PHILA WD 34 DIV 32,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3432,LIBERTARIAN,PHILA WD 34 DIV 32,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3432,NO AFFILIATION,PHILA WD 34 DIV 32,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
216,3433,DEMOCRATIC,PHILA WD 34 DIV 33,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3433,INDEPENDENT,PHILA WD 34 DIV 33,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3433,NO AFFILIATION,PHILA WD 34 DIV 33,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3433,NON-PARTISAN,PHILA WD 34 DIV 33,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3433,REPUBLICAN,PHILA WD 34 DIV 33,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
14,3434,REPUBLICAN,PHILA WD 34 DIV 34,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
221,3434,DEMOCRATIC,PHILA WD 34 DIV 34,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3434,LIBERTARIAN,PHILA WD 34 DIV 34,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3434,NO AFFILIATION,PHILA WD 34 DIV 34,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
142,3435,DEMOCRATIC,PHILA WD 34 DIV 35,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3435,INDEPENDENT,PHILA WD 34 DIV 35,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3435,NO AFFILIATION,PHILA WD 34 DIV 35,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3435,REPUBLICAN,PHILA WD 34 DIV 35,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3436,INDEPENDENT,PHILA WD 34 DIV 36,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3436,REPUBLICAN,PHILA WD 34 DIV 36,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
119,3436,DEMOCRATIC,PHILA WD 34 DIV 36,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3436,NO AFFILIATION,PHILA WD 34 DIV 36,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3437,INDEPENDENT,PHILA WD 34 DIV 37,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3437,REPUBLICAN,PHILA WD 34 DIV 37,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3437,NO AFFILIATION,PHILA WD 34 DIV 37,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
161,3437,DEMOCRATIC,PHILA WD 34 DIV 37,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3438,REPUBLICAN,PHILA WD 34 DIV 38,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3438,NO PARTY,PHILA WD 34 DIV 38,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3438,NO AFFILIATION,PHILA WD 34 DIV 38,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
142,3438,DEMOCRATIC,PHILA WD 34 DIV 38,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3439,NO AFFILIATION,PHILA WD 34 DIV 39,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
178,3439,DEMOCRATIC,PHILA WD 34 DIV 39,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3439,REPUBLICAN,PHILA WD 34 DIV 39,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3440,INDEPENDENT,PHILA WD 34 DIV 40,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3440,REPUBLICAN,PHILA WD 34 DIV 40,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3440,NO AFFILIATION,PHILA WD 34 DIV 40,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
179,3440,DEMOCRATIC,PHILA WD 34 DIV 40,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3441,INDEPENDENT,PHILA WD 34 DIV 41,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3441,NO AFFILIATION,PHILA WD 34 DIV 41,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,3441,REPUBLICAN,PHILA WD 34 DIV 41,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
265,3441,DEMOCRATIC,PHILA WD 34 DIV 41,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
165,3442,DEMOCRATIC,PHILA WD 34 DIV 42,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,3442,NO AFFILIATION,PHILA WD 34 DIV 42,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,3442,REPUBLICAN,PHILA WD 34 DIV 42,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3501,INDEPENDENT,PHILA WD 35 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3501,NO AFFILIATION,PHILA WD 35 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3501,NO PARTY,PHILA WD 35 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
28,3501,REPUBLICAN,PHILA WD 35 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
116,3501,DEMOCRATIC,PHILA WD 35 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3502,INDEPENDENT,PHILA WD 35 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
36,3502,REPUBLICAN,PHILA WD 35 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
110,3502,DEMOCRATIC,PHILA WD 35 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3502,NO PARTY,PHILA WD 35 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,3502,NO AFFILIATION,PHILA WD 35 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3503,CHRISTIAN,PHILA WD 35 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3503,NO AFFILIATION,PHILA WD 35 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
19,3503,REPUBLICAN,PHILA WD 35 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
106,3503,DEMOCRATIC,PHILA WD 35 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
91,3504,DEMOCRATIC,PHILA WD 35 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,3504,NO AFFILIATION,PHILA WD 35 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
19,3504,REPUBLICAN,PHILA WD 35 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3505,INDEPENDENCE,PHILA WD 35 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,3505,NO AFFILIATION,PHILA WD 35 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
89,3505,REPUBLICAN,PHILA WD 35 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
165,3505,DEMOCRATIC,PHILA WD 35 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3505,UNKNOWN,PHILA WD 35 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,3506,INDEPENDENT,PHILA WD 35 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
